textbox9,textbox2,Textbox34,,,,,,,
Nationality(s): All Nationalities,State(s): All States,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.,,,,,,,
,,,,,,,,,
Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,North Carolina,2,Chapel Hill,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,North Carolina,1,Greensboro,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,North Carolina,2,Greensboro,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,North Carolina,1,High Point,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,North Carolina,2,High Point,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,North Dakota,0,Grand Forks,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,North Dakota,1,Grand Forks,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Ohio,4,Akron,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Ohio,6,Akron,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Ohio,4,Cincinnati,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Ohio,6,Cincinnati,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Ohio,4,Cleveland,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Ohio,6,Cleveland,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Ohio,4,Columbus,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Ohio,6,Columbus,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Ohio,4,Reynoldsburg,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Ohio,6,Reynoldsburg,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Pennsylvania,2,Erie,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Pennsylvania,2,Erie,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Pennsylvania,2,Harrisburg,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Pennsylvania,2,Harrisburg,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Pennsylvania,2,Lancaster,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Pennsylvania,2,Lancaster,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Tennessee,1,Nashville,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Tennessee,0,Nashville,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Texas,2,Dallas,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Texas,5,Dallas,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Texas,2,Fort Worth,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Texas,5,Fort Worth,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Vermont,2,Burlington,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Vermont,1,Burlington,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2016,33,Washington,1,Auburn,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nepal,CY 2017,31,Washington,0,Auburn,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,New Zealand,CY 2016,0,Kentucky,0,Louisville,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,New Zealand,CY 2017,5,Kentucky,5,Louisville,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2016,7,Kansas,0,Overland Park,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2017,2,Kansas,1,Overland Park,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2016,7,North Carolina,3,Durham,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2017,2,North Carolina,0,Durham,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2016,7,Pennsylvania,0,Chester,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2017,2,Pennsylvania,1,Chester,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2016,7,Texas,3,Abilene,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2017,2,Texas,0,Abilene,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2016,7,Utah,1,Salt Lake City,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Nigeria,CY 2017,2,Utah,0,Salt Lake City,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Norway,CY 2016,2,New York,1,Syracuse,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Norway,CY 2017,0,New York,0,Syracuse,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Norway,CY 2016,2,Texas,1,Baytown,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Norway,CY 2017,0,Texas,0,Baytown,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Oman,CY 2016,0,Washington,0,Kent,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Oman,CY 2017,1,Washington,1,Kent,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Alabama,4,Mobile,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Alabama,0,Mobile,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Arizona,29,Glendale,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Arizona,0,Glendale,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Arizona,29,Phoenix,20,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Arizona,0,Phoenix,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Arizona,29,Tucson,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Arizona,0,Tucson,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,California,5,Montclair,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,California,15,Montclair,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,California,5,Sacramento,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,California,15,Sacramento,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,California,5,San Diego,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,California,15,San Diego,6,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,California,5,San Jose,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,California,15,San Jose,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,California,5,Turlock,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,California,15,Turlock,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Colorado,8,Colorado Springs,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Colorado,4,Colorado Springs,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Colorado,8,Denver,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Colorado,4,Denver,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Connecticut,8,Hartford,8,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Connecticut,0,Hartford,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Delaware,0,Wilmington,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Delaware,2,Wilmington,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Florida,23,Doral,20,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Florida,3,Doral,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Florida,23,Tampa,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Florida,3,Tampa,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Georgia,37,Atlanta,19,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Georgia,10,Atlanta,10,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Georgia,37,Clarkston,6,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Georgia,10,Clarkston,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Georgia,37,Decatur,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Georgia,10,Decatur,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Georgia,37,Duluth,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Georgia,10,Duluth,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Georgia,37,Savannah,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Georgia,10,Savannah,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Georgia,37,Stone Mountain,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Georgia,10,Stone Mountain,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Idaho,7,Boise,7,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Idaho,0,Boise,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Illinois,22,Chicago,22,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Illinois,7,Chicago,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Illinois,22,Montgomery,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Illinois,7,Montgomery,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Indiana,1,Indianapolis,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Indiana,2,Indianapolis,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Indiana,1,Jeffersonville,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Indiana,2,Jeffersonville,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Kentucky,32,Bowling Green,17,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Kentucky,5,Bowling Green,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Kentucky,32,Louisville,15,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Kentucky,5,Louisville,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Maryland,41,Baltimore,17,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Maryland,33,Baltimore,26,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Maryland,41,Riverdale,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Maryland,33,Riverdale,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Maryland,41,Silver Spring,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Maryland,33,Silver Spring,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Massachusetts,2,Boston,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Massachusetts,4,Boston,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Massachusetts,2,Lynn,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Massachusetts,4,Lynn,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Massachusetts,2,South Boston,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Massachusetts,4,South Boston,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Michigan,7,Battle Creek,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Michigan,0,Battle Creek,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Michigan,7,Clinton Township,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Michigan,0,Clinton Township,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Michigan,7,Kalamazoo,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Michigan,0,Kalamazoo,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Missouri,2,Kansas City,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Missouri,0,Kansas City,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Missouri,2,Saint Louis,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Missouri,0,Saint Louis,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Nevada,36,Las Vegas,36,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Nevada,1,Las Vegas,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New Hampshire,0,Manchester,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New Hampshire,3,Manchester,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New Jersey,5,Elizabeth,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New Jersey,5,Elizabeth,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New Jersey,5,Jersey City,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New Jersey,5,Jersey City,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New Jersey,5,Palmyra,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New Jersey,5,Palmyra,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New Mexico,1,Albuquerque,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New Mexico,4,Albuquerque,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Albany,15,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Albany,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Brooklyn,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Brooklyn,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Buffalo,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Buffalo,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Forest Hills,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Forest Hills,7,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Middletown,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Middletown,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,New York,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,New York,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Queens,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Queens,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Rochester,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Rochester,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Syracuse,22,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Syracuse,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,Victor,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,Victor,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,New York,65,West Babylon,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,New York,12,West Babylon,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,North Carolina,55,Durham,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,North Carolina,25,Durham,12,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,North Carolina,55,Greensboro,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,North Carolina,25,Greensboro,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,North Carolina,55,High Point,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,North Carolina,25,High Point,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,North Carolina,55,Raleigh,27,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,North Carolina,25,Raleigh,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,North Carolina,55,Winston-Salem,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,North Carolina,25,Winston-Salem,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Ohio,27,Akron,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Ohio,4,Akron,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Ohio,27,Cleveland,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Ohio,4,Cleveland,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Ohio,27,Columbus,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Ohio,4,Columbus,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Oregon,0,Portland,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Oregon,5,Portland,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Pennsylvania,49,Allentown,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Pennsylvania,37,Allentown,7,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Pennsylvania,49,Lancaster,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Pennsylvania,37,Lancaster,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Pennsylvania,49,Mechanicsburg,7,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Pennsylvania,37,Mechanicsburg,9,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Pennsylvania,49,Philadelphia,39,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Pennsylvania,37,Philadelphia,20,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Pennsylvania,49,Scranton,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Pennsylvania,37,Scranton,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Tennessee,8,Antioch,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Tennessee,9,Antioch,6,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Tennessee,8,Knoxville,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Tennessee,9,Knoxville,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Tennessee,8,Memphis,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Tennessee,9,Memphis,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Tennessee,8,Nashville,2,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Tennessee,9,Nashville,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Texas,28,Dallas,13,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Texas,14,Dallas,2,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Texas,28,Fort Worth,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Texas,14,Fort Worth,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Texas,28,Garland,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Texas,14,Garland,7,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Texas,28,Houston,11,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Texas,14,Houston,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Texas,28,San Antonio,3,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Texas,14,San Antonio,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Utah,5,Murray,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Utah,8,Murray,5,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Utah,5,Salt Lake City,5,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Utah,8,Salt Lake City,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Charlottesville,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Charlottesville,12,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Colonial Heights,6,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Colonial Heights,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Falls Church,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Falls Church,4,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Fredericksburg,6,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Fredericksburg,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Harrisonburg,12,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Harrisonburg,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Leesburg,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Leesburg,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Newport News,9,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Newport News,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Richmond,0,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Richmond,1,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Roanoke,4,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Roanoke,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Virginia,50,Triangle,1,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Virginia,18,Triangle,0,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Washington,9,Spokane,9,"96,874"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2017,249,Washington,9,Spokane,3,"33,368"
From: 01 Jan 2016,To: 31 Dec 2017,Pakistan,CY 2016,604,Washington,9,Spokane Valley,0,"96,874"
