textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Maryland,19,Silver Spring,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Maryland,368,Silver Spring,37,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Maryland,19,Takoma Park,4,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Maryland,368,Takoma Park,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Massachusetts,31,Boston,31,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Massachusetts,122,Boston,80,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Massachusetts,31,Lowell,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Massachusetts,122,Lowell,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Massachusetts,31,Quincy,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Massachusetts,122,Quincy,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Massachusetts,31,Wellesley,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Massachusetts,122,Wellesley,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Massachusetts,31,Worcester,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Massachusetts,122,Worcester,37,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Battle Creek,7,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Battle Creek,118,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Grand Rapids,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Grand Rapids,101,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Grandville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Grandville,9,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Kentwood,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Kentwood,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Lansing,19,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Lansing,103,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Mason,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Mason,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Redford,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Redford,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Michigan,26,Springfield,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Michigan,340,Springfield,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Apple Valley,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Apple Valley,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Inver Grove Heights,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Inver Grove Heights,21,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Maplewood,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Maplewood,20,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Minneapolis,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Minneapolis,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Roseville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Roseville,11,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Saint Paul,183,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Saint Paul,562,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Minnesota,183,Shoreview,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Minnesota,621,Shoreview,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Missouri,0,Kansas City,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Missouri,133,Kansas City,35,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Missouri,0,Liberty,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Missouri,133,Liberty,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Missouri,0,Saint Louis,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Missouri,133,Saint Louis,85,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Missouri,0,Springfield,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Missouri,133,Springfield,10,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Montana,0,Bigfork,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Montana,3,Bigfork,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Nebraska,52,Bennington,10,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Nebraska,231,Bennington,18,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Nebraska,52,Lincoln,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Nebraska,231,Lincoln,53,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Nebraska,52,Omaha,42,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Nebraska,231,Omaha,160,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Nevada,0,Las Vegas,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Nevada,18,Las Vegas,18,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Hampshire,0,Omaha,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Hampshire,4,Omaha,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Jersey,66,Camden,23,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Jersey,234,Camden,61,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Jersey,66,Edison,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Jersey,234,Edison,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Jersey,66,Linden,20,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Jersey,234,Linden,97,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Jersey,66,Monroe,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Jersey,234,Monroe,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Jersey,66,Princeton,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Jersey,234,Princeton,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Jersey,66,Trenton,23,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Jersey,234,Trenton,69,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Mexico,0,Albuquerque,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Mexico,3,Albuquerque,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New Mexico,0,Las Cruces,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New Mexico,3,Las Cruces,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Albany,7,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Albany,60,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Angola,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Angola,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Brooklyn,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Brooklyn,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Buffalo,107,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Buffalo,372,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Elmhurst,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Elmhurst,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Ithaca,21,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Ithaca,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Jordan,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Jordan,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,New  York,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",New  York,22,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,New Hyde Park,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",New Hyde Park,6,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,New York,19,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",New York,73,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Rensselaer,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Rensselaer,16,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Rochester,8,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Rochester,197,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Rockville Centre,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Rockville Centre,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Syracuse,50,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Syracuse,246,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Utica,194,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Utica,504,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Watervliet,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Watervliet,8,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Webster,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Webster,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",New York,406,Woodside,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",New York,"1,533",Woodside,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Carrboro,7,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Carrboro,126,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Chapel Hill,23,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Chapel Hill,36,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Charlotte,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Charlotte,28,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Durham,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Durham,15,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Franklinton,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Franklinton,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Garner,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Garner,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Greensboro,3,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Greensboro,138,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Greenville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Greenville,11,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,High Point,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,High Point,148,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Hillsborough,5,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Hillsborough,0,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Morehead City,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Morehead City,8,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,New Bern,39,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,New Bern,247,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",North Carolina,89,Raleigh,10,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",North Carolina,877,Raleigh,116,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Ohio,98,Akron,96,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Ohio,273,Akron,174,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Ohio,98,Cincinnati,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Ohio,273,Cincinnati,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Ohio,98,Cleveland,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Ohio,273,Cleveland,68,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Ohio,98,Columbus,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Ohio,273,Columbus,19,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Ohio,98,Dayton,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Ohio,273,Dayton,9,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Ohio,98,Kettering,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Ohio,273,Kettering,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Edmond,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Edmond,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Enid,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Enid,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Jenks,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Jenks,2,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Midwest City,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Midwest City,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Norman,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Norman,5,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Oklahoma City,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Oklahoma City,54,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oklahoma,13,Tulsa,13,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oklahoma,96,Tulsa,30,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oregon,8,Portland,8,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oregon,156,Portland,138,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oregon,8,Salem,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oregon,156,Salem,7,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Oregon,8,Tigard,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Oregon,156,Tigard,11,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Allentown,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Allentown,19,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Bird-In-Hand,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Bird-In-Hand,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Elizabethtown,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Elizabethtown,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Elkins Park,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Elkins Park,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Lancaster,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Lancaster,46,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Monroeville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Monroeville,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Philadelphia,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Philadelphia,96,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Pittsburgh,23,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Pittsburgh,99,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Pennsylvania,24,Roslyn,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Pennsylvania,273,Roslyn,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Anderson,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Anderson,11,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Bluffton,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Bluffton,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Cayce,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Cayce,6,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Clemson,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Clemson,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Columbia,24,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Columbia,33,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Greenville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Greenville,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Greer,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Greer,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Myrtle Beach,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Myrtle Beach,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",South Carolina,24,Pawleys Island,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",South Carolina,59,Pawleys Island,1,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,Franklin,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,Franklin,16,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,Hendersonville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,Hendersonville,4,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,Knoxville,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,Knoxville,8,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,La Vergne,1,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,La Vergne,69,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,Memphis,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,Memphis,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,Murfreesboro,2,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,Murfreesboro,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Tennessee,27,Nashville,24,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Tennessee,241,Nashville,138,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Texas,252,Allen,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Texas,"1,633",Allen,8,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Texas,252,Amarillo,31,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Texas,"1,633",Amarillo,132,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Texas,252,Arlington,0,"39,552"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2007,"14,225",Texas,"1,633",Arlington,3,"47,753"
From: 01 Jan 2006,To: 31 Dec 2007,Burma,CY 2006,"2,294",Texas,252,Austin,36,"39,552"
